              time_d	                  pH	         Olivine_mol	       Magnesite_mol	        Siderite_mol	      CHalcedony_mol	         Fe(OH)3_mol	        Mg_molkgx1e5	        Fe_molkgx1e5	        Si_molkgx1e5	         C_molkgx1e5	      HCO3_molkgx1e5	    MgHCO3_molkgx1e5	    FeHCO3_molkgx1e5	       CO3_molkgx1e5	     CO2aq_molkgx1e5	
  7.300000000000e+01	  8.420305456682e+00	  1.801458873706e-02	  2.962920219994e-03	  4.036283781518e-04	  1.716339952884e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399954e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  7.400000000000e+01	  8.420305456682e+00	  1.798868439351e-02	  3.009548038385e-03	  4.088092468622e-04	  1.742244296435e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399576e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  7.500000000000e+01	  8.420305456682e+00	  1.796280501899e-02	  3.056130912508e-03	  4.139851217618e-04	  1.768123670948e-03	  0.000000000000e+00	  6.828355346761e+01	  1.453907402679e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  7.600000000000e+01	  8.420305456682e+00	  1.793695060130e-02	  3.102668864359e-03	  4.191560053001e-04	  1.793978088643e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403297e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  7.700000000000e+01	  8.420305456682e+00	  1.791112112820e-02	  3.149161915931e-03	  4.243218999192e-04	  1.819807561738e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403290e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  7.800000000000e+01	  8.420305456682e+00	  1.788531658749e-02	  3.195610089218e-03	  4.294828080663e-04	  1.845612102453e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399237e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  7.900000000000e+01	  8.420305456682e+00	  1.785953696694e-02	  3.242013406214e-03	  4.346387321736e-04	  1.871391723007e-03	  0.000000000000e+00	  6.828355346761e+01	  1.453907402665e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.000000000000e+01	  8.420305456682e+00	  1.783378225433e-02	  3.288371888912e-03	  4.397896746984e-04	  1.897146435617e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399821e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.100000000000e+01	  8.420305456682e+00	  1.780805243744e-02	  3.334685559305e-03	  4.449356380759e-04	  1.922876252501e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399251e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.200000000000e+01	  8.420305456682e+00	  1.778234750406e-02	  3.380954439385e-03	  4.500766247516e-04	  1.948581185879e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399164e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.300000000000e+01	  8.420305456682e+00	  1.775666744197e-02	  3.427178551145e-03	  4.552126371694e-04	  1.974261247968e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399154e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.400000000000e+01	  8.420305456682e+00	  1.773101223896e-02	  3.473357916576e-03	  4.603436777693e-04	  1.999916450986e-03	  0.000000000000e+00	  6.828355346761e+01	  1.453907402706e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.500000000000e+01	  8.420305456682e+00	  1.770538188279e-02	  3.519492557671e-03	  4.654697490056e-04	  2.025546807150e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399189e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.600000000000e+01	  8.420305456682e+00	  1.767977636126e-02	  3.565582496421e-03	  4.705908533071e-04	  2.051152328677e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403246e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.700000000000e+01	  8.420305456682e+00	  1.765419566216e-02	  3.611627754816e-03	  4.757069931328e-04	  2.076733027785e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399126e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.800000000000e+01	  8.420305456682e+00	  1.762863977325e-02	  3.657628354847e-03	  4.808181709133e-04	  2.102288916692e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399911e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  8.900000000000e+01	  8.420305456682e+00	  1.760310868233e-02	  3.703584318505e-03	  4.859243890983e-04	  2.127820007613e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399204e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.000000000000e+01	  8.420305456682e+00	  1.757760237718e-02	  3.749495667780e-03	  4.910256501290e-04	  2.153326312765e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398971e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.100000000000e+01	  8.420305456682e+00	  1.755212084558e-02	  3.795362424661e-03	  4.961219564491e-04	  2.178807844366e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399048e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.200000000000e+01	  8.420305456682e+00	  1.752666407531e-02	  3.841184611138e-03	  5.012133105018e-04	  2.204264614631e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399319e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.300000000000e+01	  8.420305456682e+00	  1.750123205417e-02	  3.886962249200e-03	  5.062997147269e-04	  2.229696635776e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403272e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.400000000000e+01	  8.420305456682e+00	  1.747582476992e-02	  3.932695360835e-03	  5.113811715794e-04	  2.255103920018e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399147e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.500000000000e+01	  8.420305456682e+00	  1.745044221037e-02	  3.978383968033e-03	  5.164576834903e-04	  2.280486479573e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399153e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.600000000000e+01	  8.420305456682e+00	  1.742508436329e-02	  4.024028092781e-03	  5.215292529067e-04	  2.305844326655e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399138e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.700000000000e+01	  8.420305456682e+00	  1.739975121646e-02	  4.069627757067e-03	  5.265958822710e-04	  2.331177473480e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399894e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.800000000000e+01	  8.420305456682e+00	  1.737444275768e-02	  4.115182982878e-03	  5.316575740287e-04	  2.356485932264e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399050e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  9.900000000000e+01	  8.420305456682e+00	  1.734915897472e-02	  4.160693792202e-03	  5.367143306194e-04	  2.381769715222e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399908e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.000000000000e+02	  8.420305456682e+00	  1.732389985537e-02	  4.206160207026e-03	  5.417661544897e-04	  2.407028834569e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398915e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.010000000000e+02	  8.420305456682e+00	  1.729866538742e-02	  4.251582249336e-03	  5.468130480792e-04	  2.432263302519e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399419e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.020000000000e+02	  8.420305456682e+00	  1.727345555866e-02	  4.296959941118e-03	  5.518550138332e-04	  2.457473131286e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398956e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.030000000000e+02	  8.420305456682e+00	  1.724827035686e-02	  4.342293304358e-03	  5.568920541889e-04	  2.482658333086e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403338e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.040000000000e+02	  8.420305456682e+00	  1.722310976981e-02	  4.387582361042e-03	  5.619241716019e-04	  2.507818920133e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399609e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.050000000000e+02	  8.420305456682e+00	  1.719797378530e-02	  4.432827133155e-03	  5.669513685041e-04	  2.532954904640e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398875e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.060000000000e+02	  8.420305456682e+00	  1.717286239112e-02	  4.478027642682e-03	  5.719736473400e-04	  2.558066298822e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399294e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.070000000000e+02	  8.420305456682e+00	  1.714777557505e-02	  4.523183911607e-03	  5.769910105539e-04	  2.583153114892e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399307e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.080000000000e+02	  8.420305456682e+00	  1.712271332488e-02	  4.568295961915e-03	  5.820034605886e-04	  2.608215365063e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398875e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.090000000000e+02	  8.420305456682e+00	  1.709767562839e-02	  4.613363815590e-03	  5.870109998857e-04	  2.633253061549e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398998e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.100000000000e+02	  8.420305456682e+00	  1.707266247338e-02	  4.658387494616e-03	  5.920136308880e-04	  2.658266216563e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399525e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.110000000000e+02	  8.420305456682e+00	  1.704767384762e-02	  4.703367020975e-03	  5.970113560392e-04	  2.683254842318e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399251e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.120000000000e+02	  8.420305456682e+00	  1.702270973892e-02	  4.748302416650e-03	  6.020041777811e-04	  2.708218951027e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399193e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.130000000000e+02	  8.420305456682e+00	  1.699777013504e-02	  4.793193703625e-03	  6.069920985560e-04	  2.733158554902e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399222e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.140000000000e+02	  8.420305456682e+00	  1.697285502379e-02	  4.838040903882e-03	  6.119751208068e-04	  2.758073666156e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399224e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.150000000000e+02	  8.420305456682e+00	  1.694796439294e-02	  4.882844039403e-03	  6.169532469759e-04	  2.782964297000e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399087e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.160000000000e+02	  8.420305456682e+00	  1.692309823029e-02	  4.927603132169e-03	  6.219264795011e-04	  2.807830459648e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403420e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.170000000000e+02	  8.420305456682e+00	  1.689825652363e-02	  4.972318204162e-03	  6.268948208378e-04	  2.832672166311e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399298e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.180000000000e+02	  8.420305456682e+00	  1.687343926074e-02	  5.016989277363e-03	  6.318582734160e-04	  2.857489429200e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398969e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.190000000000e+02	  8.420305456682e+00	  1.684864642941e-02	  5.061616373752e-03	  6.368168396810e-04	  2.882282260528e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399414e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.200000000000e+02	  8.420305456682e+00	  1.682387801744e-02	  5.106199515311e-03	  6.417705220767e-04	  2.907050672505e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399134e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.210000000000e+02	  8.420305456682e+00	  1.679913401260e-02	  5.150738724018e-03	  6.467193230442e-04	  2.931794677342e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399184e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.220000000000e+02	  8.420305456682e+00	  1.677441440269e-02	  5.195234021855e-03	  6.516632450258e-04	  2.956514287252e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399405e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.230000000000e+02	  8.420305456682e+00	  1.674971917550e-02	  5.239685430800e-03	  6.566022904602e-04	  2.981209514443e-03	  0.000000000000e+00	  6.828355346762e+01	  1.453907403303e-01	  3.090783175391e+01	  1.330815142247e+02	  1.284343364022e+02	  8.310893798739e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.240000000000e+02	  8.420305456682e+00	  1.672504831881e-02	  5.284092972832e-03	  6.615364618014e-04	  3.005880371128e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399094e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.250000000000e+02	  8.420305456682e+00	  1.670040182043e-02	  5.328456669931e-03	  6.664657614791e-04	  3.030526869516e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907398997e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.260000000000e+02	  8.420305456682e+00	  1.667577966812e-02	  5.372776544074e-03	  6.713901919385e-04	  3.055149021818e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399987e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.270000000000e+02	  8.420305456682e+00	  1.665118184970e-02	  5.417052617241e-03	  6.763097556242e-04	  3.079746840244e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399447e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.280000000000e+02	  8.420305456682e+00	  1.662660835294e-02	  5.461284911408e-03	  6.812244549759e-04	  3.104320337003e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399590e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.290000000000e+02	  8.420305456682e+00	  1.660205916564e-02	  5.505473448553e-03	  6.861342924370e-04	  3.128869524306e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399100e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.300000000000e+02	  8.420305456682e+00	  1.657753427558e-02	  5.549618250654e-03	  6.910392704483e-04	  3.153394414362e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399034e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.310000000000e+02	  8.420305456682e+00	  1.655303367056e-02	  5.593719339687e-03	  6.959393914517e-04	  3.177895019380e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399251e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
  1.320000000000e+02	  8.420305456682e+00	  1.652855733837e-02	  5.637776737628e-03	  7.008346578893e-04	  3.202371351570e-03	  0.000000000000e+00	  6.828355346759e+01	  1.453907399630e-01	  3.090783175391e+01	  1.330815142248e+02	  1.284343364022e+02	  8.310893798738e-01	  1.025915854526e-02	  1.910650114457e+00	  1.019961177004e+00	
