              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	          Chalcedony	       Rhodochrosite	             Fe(OH)3	            Dolomite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	
  5.400000000000e+01	  8.434551260560e+00	  1.857687390243e-02	  3.214156721862e-02	  4.476879946109e-02	  2.404945781758e-03	  0.000000000000e+00	  1.432884860250e-03	  1.716919090531e-04	  3.456765449939e-04	  2.103798780977e-03	  6.422772002344e+01	  3.708635243643e-03	  3.095155973913e+01	  1.377874527623e+02	  1.328234555549e+02	  8.049411995765e-01	  6.937796630632e-11	  2.046754001754e+00	  1.019949988761e+00	
  5.500000000000e+01	  8.434551260550e+00	  1.855059078105e-02	  3.214122614030e-02	  4.476657786182e-02	  2.458628463948e-03	  0.000000000000e+00	  1.464293346799e-03	  1.748071758816e-04	  3.519070785627e-04	  2.103798783106e-03	  6.422772002657e+01	  3.708635243626e-03	  3.095155973910e+01	  1.377874527591e+02	  1.328234555519e+02	  8.049411995961e-01	  6.937796630800e-11	  2.046754001661e+00	  1.019949988761e+00	
  5.600000000000e+01	  8.434551260539e+00	  1.852433258604e-02	  3.214088506440e-02	  4.476435633640e-02	  2.512266082343e-03	  0.000000000000e+00	  1.495676754380e-03	  1.779199349969e-04	  3.581325967069e-04	  2.103798785228e-03	  6.422772002969e+01	  3.708635243609e-03	  3.095155973907e+01	  1.377874527560e+02	  1.328234555488e+02	  8.049411996156e-01	  6.937796630969e-11	  2.046754001569e+00	  1.019949988761e+00	
  5.700000000000e+01	  8.434551260529e+00	  1.849809930538e-02	  3.214054399092e-02	  4.476213488486e-02	  2.565858658551e-03	  0.000000000000e+00	  1.527035094995e-03	  1.810301875917e-04	  3.643531018274e-04	  2.103798787345e-03	  6.422772003280e+01	  3.708635243593e-03	  3.095155973904e+01	  1.377874527529e+02	  1.328234555457e+02	  8.049411996351e-01	  6.937796631137e-11	  2.046754001477e+00	  1.019949988761e+00	
  5.800000000000e+01	  8.434551260519e+00	  1.847189092709e-02	  3.214020291987e-02	  4.475991350717e-02	  2.619406214177e-03	  0.000000000000e+00	  1.558368380651e-03	  1.841379348716e-04	  3.705685963250e-04	  2.103798789456e-03	  6.422772003591e+01	  3.708635243576e-03	  3.095155973901e+01	  1.377874527497e+02	  1.328234555427e+02	  8.049411996545e-01	  6.937796631304e-11	  2.046754001385e+00	  1.019949988761e+00	
  5.900000000000e+01	  8.434551260509e+00	  1.844570743915e-02	  3.213986185124e-02	  4.475769220334e-02	  2.672908770827e-03	  0.000000000000e+00	  1.589676623350e-03	  1.872431780553e-04	  3.767790826005e-04	  2.103798791562e-03	  6.422772003900e+01	  3.708635243560e-03	  3.095155973897e+01	  1.377874527466e+02	  1.328234555396e+02	  8.049411996739e-01	  6.937796631471e-11	  2.046754001293e+00	  1.019949988761e+00	
  6.000000000000e+01	  8.434551260499e+00	  1.841954882956e-02	  3.213952078504e-02	  4.475547097338e-02	  2.726366350108e-03	  0.000000000000e+00	  1.620959835096e-03	  1.903459183462e-04	  3.829845630547e-04	  2.103798793661e-03	  6.422772004209e+01	  3.708635243543e-03	  3.095155973894e+01	  1.377874527435e+02	  1.328234555366e+02	  8.049411996932e-01	  6.937796631637e-11	  2.046754001202e+00	  1.019949988761e+00	
  6.100000000000e+01	  8.434551260488e+00	  1.839341508634e-02	  3.213917972127e-02	  4.475324981727e-02	  2.779778973624e-03	  0.000000000000e+00	  1.652218027894e-03	  1.934461569034e-04	  3.891850400883e-04	  2.103798795755e-03	  6.422772004517e+01	  3.708635243527e-03	  3.095155973891e+01	  1.377874527404e+02	  1.328234555336e+02	  8.049411997125e-01	  6.937796631803e-11	  2.046754001111e+00	  1.019949988761e+00	
  6.200000000000e+01	  8.434551260478e+00	  1.836730619746e-02	  3.213883865992e-02	  4.475102873502e-02	  2.833146662981e-03	  0.000000000000e+00	  1.683451213747e-03	  1.965438949775e-04	  3.953805161020e-04	  2.103798797843e-03	  6.422772004824e+01	  3.708635243511e-03	  3.095155973888e+01	  1.377874527373e+02	  1.328234555305e+02	  8.049411997317e-01	  6.937796631969e-11	  2.046754001020e+00	  1.019949988761e+00	
  6.300000000000e+01	  8.434551260468e+00	  1.834122215094e-02	  3.213849760099e-02	  4.474880772663e-02	  2.886469439783e-03	  0.000000000000e+00	  1.714659404657e-03	  1.996391337255e-04	  4.015709934964e-04	  2.103798799925e-03	  6.422772005130e+01	  3.708635243494e-03	  3.095155973885e+01	  1.377874527342e+02	  1.328234555275e+02	  8.049411997508e-01	  6.937796632134e-11	  2.046754000929e+00	  1.019949988761e+00	
  6.400000000000e+01	  8.434551260458e+00	  1.831516293477e-02	  3.213815654449e-02	  4.474658679209e-02	  2.939747325635e-03	  0.000000000000e+00	  1.745842612629e-03	  2.027318743385e-04	  4.077564746723e-04	  2.103798802002e-03	  6.422772005435e+01	  3.708635243478e-03	  3.095155973882e+01	  1.377874527312e+02	  1.328234555245e+02	  8.049411997699e-01	  6.937796632299e-11	  2.046754000839e+00	  1.019949988761e+00	
  6.500000000000e+01	  8.434551260448e+00	  1.828912853695e-02	  3.213781549041e-02	  4.474436593140e-02	  2.992980342140e-03	  0.000000000000e+00	  1.777000849666e-03	  2.058221180633e-04	  4.139369620302e-04	  2.103798804072e-03	  6.422772005739e+01	  3.708635243462e-03	  3.095155973879e+01	  1.377874527281e+02	  1.328234555215e+02	  8.049411997890e-01	  6.937796632463e-11	  2.046754000749e+00	  1.019949988761e+00	
  6.600000000000e+01	  8.434551260438e+00	  1.826311894548e-02	  3.213747443876e-02	  4.474214514457e-02	  3.046168510904e-03	  0.000000000000e+00	  1.808134127769e-03	  2.089098660674e-04	  4.201124579706e-04	  2.103798806137e-03	  6.422772006043e+01	  3.708635243446e-03	  3.095155973876e+01	  1.377874527250e+02	  1.328234555185e+02	  8.049411998080e-01	  6.937796632627e-11	  2.046754000659e+00	  1.019949988761e+00	
  6.700000000000e+01	  8.434551260428e+00	  1.823713414836e-02	  3.213713338954e-02	  4.473992443159e-02	  3.099311853529e-03	  0.000000000000e+00	  1.839242458942e-03	  2.119951195738e-04	  4.262829648942e-04	  2.103798808196e-03	  6.422772006346e+01	  3.708635243429e-03	  3.095155973873e+01	  1.377874527220e+02	  1.328234555156e+02	  8.049411998269e-01	  6.937796632790e-11	  2.046754000570e+00	  1.019949988761e+00	
  6.800000000000e+01	  8.434551260418e+00	  1.821117413360e-02	  3.213679234274e-02	  4.473770379246e-02	  3.152410391618e-03	  0.000000000000e+00	  1.870325855188e-03	  2.150778798044e-04	  4.324484852013e-04	  2.103798810250e-03	  6.422772006647e+01	  3.708635243413e-03	  3.095155973870e+01	  1.377874527189e+02	  1.328234555126e+02	  8.049411998458e-01	  6.937796632953e-11	  2.046754000480e+00	  1.019949988761e+00	
  6.900000000000e+01	  8.434551260408e+00	  1.818523888918e-02	  3.213645129836e-02	  4.473548322718e-02	  3.205464146775e-03	  0.000000000000e+00	  1.901384328508e-03	  2.181581479158e-04	  4.386090212925e-04	  2.103798812297e-03	  6.422772006948e+01	  3.708635243397e-03	  3.095155973867e+01	  1.377874527159e+02	  1.328234555096e+02	  8.049411998647e-01	  6.937796633115e-11	  2.046754000391e+00	  1.019949988761e+00	
  7.000000000000e+01	  8.434551260398e+00	  1.815932840312e-02	  3.213611025641e-02	  4.473326273574e-02	  3.258473140602e-03	  0.000000000000e+00	  1.932417890904e-03	  2.212359250420e-04	  4.447645755681e-04	  2.103798814339e-03	  6.422772007249e+01	  3.708635243381e-03	  3.095155973864e+01	  1.377874527129e+02	  1.328234555067e+02	  8.049411998835e-01	  6.937796633277e-11	  2.046754000303e+00	  1.019949988761e+00	
  7.100000000000e+01	  8.434551260388e+00	  1.813344266341e-02	  3.213576921688e-02	  4.473104231815e-02	  3.311437394701e-03	  0.000000000000e+00	  1.963426554380e-03	  2.243112124865e-04	  4.509151504286e-04	  2.103798816375e-03	  6.422772007548e+01	  3.708635243365e-03	  3.095155973861e+01	  1.377874527099e+02	  1.328234555037e+02	  8.049411999022e-01	  6.937796633438e-11	  2.046754000214e+00	  1.019949988761e+00	
  7.200000000000e+01	  8.434551260379e+00	  1.810758165805e-02	  3.213542817978e-02	  4.472882197441e-02	  3.364356930674e-03	  0.000000000000e+00	  1.994410330936e-03	  2.273840114163e-04	  4.570607482743e-04	  2.103798818406e-03	  6.422772007846e+01	  3.708635243349e-03	  3.095155973858e+01	  1.377874527069e+02	  1.328234555008e+02	  8.049411999209e-01	  6.937796633600e-11	  2.046754000126e+00	  1.019949988761e+00	
  7.300000000000e+01	  8.434551260369e+00	  1.808174537505e-02	  3.213508714511e-02	  4.472660170451e-02	  3.417231770124e-03	  0.000000000000e+00	  2.025369232574e-03	  2.304543230472e-04	  4.632013715056e-04	  2.103798820430e-03	  6.422772008144e+01	  3.708635243334e-03	  3.095155973855e+01	  1.377874527039e+02	  1.328234554979e+02	  8.049411999395e-01	  6.937796633760e-11	  2.046754000038e+00	  1.019949988761e+00	
  7.400000000000e+01	  8.434551260359e+00	  1.805593380240e-02	  3.213474611285e-02	  4.472438150845e-02	  3.470061934650e-03	  0.000000000000e+00	  2.056303271296e-03	  2.335221486007e-04	  4.693370225227e-04	  2.103798822449e-03	  6.422772008441e+01	  3.708635243318e-03	  3.095155973852e+01	  1.377874527009e+02	  1.328234554949e+02	  8.049411999581e-01	  6.937796633920e-11	  2.046753999950e+00	  1.019949988761e+00	
  7.500000000000e+01	  8.434551260349e+00	  1.803014692811e-02	  3.213440508303e-02	  4.472216138623e-02	  3.522847445856e-03	  0.000000000000e+00	  2.087212459102e-03	  2.365874892260e-04	  4.754677037259e-04	  2.103798824462e-03	  6.422772008737e+01	  3.708635243302e-03	  3.095155973849e+01	  1.377874526979e+02	  1.328234554920e+02	  8.049411999766e-01	  6.937796634080e-11	  2.046753999862e+00	  1.019949988761e+00	
  7.600000000000e+01	  8.434551260340e+00	  1.800438474018e-02	  3.213406405562e-02	  4.471994133785e-02	  3.575588325340e-03	  0.000000000000e+00	  2.118096807995e-03	  2.396503461209e-04	  4.815934175153e-04	  2.103798826470e-03	  6.422772009032e+01	  3.708635243286e-03	  3.095155973846e+01	  1.377874526949e+02	  1.328234554891e+02	  8.049411999951e-01	  6.937796634239e-11	  2.046753999775e+00	  1.019949988761e+00	
  7.700000000000e+01	  8.434551260330e+00	  1.797864722660e-02	  3.213372303065e-02	  4.471772136332e-02	  3.628284594704e-03	  0.000000000000e+00	  2.148956329975e-03	  2.427107205032e-04	  4.877141662913e-04	  2.103798828471e-03	  6.422772009326e+01	  3.708635243270e-03	  3.095155973843e+01	  1.377874526920e+02	  1.328234554862e+02	  8.049412000135e-01	  6.937796634398e-11	  2.046753999688e+00	  1.019949988761e+00	
  7.800000000000e+01	  8.434551260320e+00	  1.795293437538e-02	  3.213338200810e-02	  4.471550146261e-02	  3.680936275548e-03	  0.000000000000e+00	  2.179791037042e-03	  2.457686136251e-04	  4.938299524539e-04	  2.103798830467e-03	  6.422772009619e+01	  3.708635243255e-03	  3.095155973840e+01	  1.377874526890e+02	  1.328234554833e+02	  8.049412000319e-01	  6.937796634556e-11	  2.046753999601e+00	  1.019949988761e+00	
  7.900000000000e+01	  8.434551260311e+00	  1.792724617453e-02	  3.213304098797e-02	  4.471328163575e-02	  3.733543389471e-03	  0.000000000000e+00	  2.210600941198e-03	  2.488240266025e-04	  4.999407784033e-04	  2.103798832458e-03	  6.422772009912e+01	  3.708635243239e-03	  3.095155973837e+01	  1.377874526861e+02	  1.328234554805e+02	  8.049412000502e-01	  6.937796634714e-11	  2.046753999515e+00	  1.019949988761e+00	
  8.000000000000e+01	  8.434551260301e+00	  1.790158261204e-02	  3.213269997027e-02	  4.471106188272e-02	  3.786105958074e-03	  0.000000000000e+00	  2.241386054443e-03	  2.518769606849e-04	  5.060466465396e-04	  2.103798834442e-03	  6.422772010204e+01	  3.708635243224e-03	  3.095155973834e+01	  1.377874526831e+02	  1.328234554776e+02	  8.049412000684e-01	  6.937796634871e-11	  2.046753999428e+00	  1.019949988761e+00	
  8.100000000000e+01	  8.434551260291e+00	  1.787594367592e-02	  3.213235895499e-02	  4.470884220352e-02	  3.838624002955e-03	  0.000000000000e+00	  2.272146388776e-03	  2.549274171068e-04	  5.121475592627e-04	  2.103798836421e-03	  6.422772010495e+01	  3.708635243208e-03	  3.095155973831e+01	  1.377874526802e+02	  1.328234554747e+02	  8.049412000866e-01	  6.937796635028e-11	  2.046753999342e+00	  1.019949988761e+00	
  8.200000000000e+01	  8.434551260282e+00	  1.785032935417e-02	  3.213201794213e-02	  4.470662259816e-02	  3.891097545713e-03	  0.000000000000e+00	  2.302881956199e-03	  2.579753970086e-04	  5.182435189727e-04	  2.103798838394e-03	  6.422772010785e+01	  3.708635243193e-03	  3.095155973828e+01	  1.377874526773e+02	  1.328234554719e+02	  8.049412001048e-01	  6.937796635185e-11	  2.046753999256e+00	  1.019949988761e+00	
  8.300000000000e+01	  8.434551260272e+00	  1.782473963480e-02	  3.213167693171e-02	  4.470440306663e-02	  3.943526607947e-03	  0.000000000000e+00	  2.333592768711e-03	  2.610209015795e-04	  5.243345280696e-04	  2.103798840361e-03	  6.422772011074e+01	  3.708635243177e-03	  3.095155973826e+01	  1.377874526744e+02	  1.328234554690e+02	  8.049412001229e-01	  6.937796635341e-11	  2.046753999171e+00	  1.019949988761e+00	
  8.400000000000e+01	  8.434551260263e+00	  1.779917450579e-02	  3.213133592370e-02	  4.470218360892e-02	  3.995911211255e-03	  0.000000000000e+00	  2.364278838312e-03	  2.640639320571e-04	  5.304205889534e-04	  2.103798842323e-03	  6.422772011362e+01	  3.708635243162e-03	  3.095155973823e+01	  1.377874526715e+02	  1.328234554662e+02	  8.049412001409e-01	  6.937796635496e-11	  2.046753999085e+00	  1.019949988761e+00	
  8.500000000000e+01	  8.434551260253e+00	  1.777363395517e-02	  3.213099491812e-02	  4.469996422505e-02	  4.048251377235e-03	  0.000000000000e+00	  2.394940177001e-03	  2.671044896138e-04	  5.365017040239e-04	  2.103798844278e-03	  6.422772011650e+01	  3.708635243147e-03	  3.095155973820e+01	  1.377874526686e+02	  1.328234554634e+02	  8.049412001589e-01	  6.937796635651e-11	  2.046753999000e+00	  1.019949988761e+00	
  8.600000000000e+01	  8.434551260244e+00	  1.774811797092e-02	  3.213065391497e-02	  4.469774491500e-02	  4.100547127485e-03	  0.000000000000e+00	  2.425576796778e-03	  2.701425754493e-04	  5.425778756810e-04	  2.103798846229e-03	  6.422772011936e+01	  3.708635243131e-03	  3.095155973817e+01	  1.377874526657e+02	  1.328234554605e+02	  8.049412001769e-01	  6.937796635806e-11	  2.046753998916e+00	  1.019949988761e+00	
  8.700000000000e+01	  8.434551260234e+00	  1.772262654106e-02	  3.213031291424e-02	  4.469552567878e-02	  4.152798483602e-03	  0.000000000000e+00	  2.456188709641e-03	  2.731781907620e-04	  5.486491063245e-04	  2.103798848173e-03	  6.422772012222e+01	  3.708635243116e-03	  3.095155973814e+01	  1.377874526628e+02	  1.328234554577e+02	  8.049412001948e-01	  6.937796635960e-11	  2.046753998831e+00	  1.019949988761e+00	
  8.800000000000e+01	  8.434551260225e+00	  1.769715965359e-02	  3.212997191594e-02	  4.469330651639e-02	  4.205005467183e-03	  0.000000000000e+00	  2.486775927591e-03	  2.762113367773e-04	  5.547153983544e-04	  2.103798850112e-03	  6.422772012507e+01	  3.708635243101e-03	  3.095155973811e+01	  1.377874526599e+02	  1.328234554549e+02	  8.049412002126e-01	  6.937796636114e-11	  2.046753998747e+00	  1.019949988761e+00	
  8.900000000000e+01	  8.434551260216e+00	  1.767171729651e-02	  3.212963092006e-02	  4.469108742782e-02	  4.257168099825e-03	  0.000000000000e+00	  2.517338462626e-03	  2.792420147055e-04	  5.607767541702e-04	  2.103798852045e-03	  6.422772012791e+01	  3.708635243086e-03	  3.095155973808e+01	  1.377874526571e+02	  1.328234554521e+02	  8.049412002304e-01	  6.937796636267e-11	  2.046753998663e+00	  1.019949988761e+00	
  9.000000000000e+01	  8.434551260206e+00	  1.764629945782e-02	  3.212928992660e-02	  4.468886841307e-02	  4.309286403125e-03	  0.000000000000e+00	  2.547876326745e-03	  2.822702257270e-04	  5.668331761719e-04	  2.103798853972e-03	  6.422772013075e+01	  3.708635243071e-03	  3.095155973805e+01	  1.377874526542e+02	  1.328234554493e+02	  8.049412002481e-01	  6.937796636420e-11	  2.046753998579e+00	  1.019949988761e+00	
  9.100000000000e+01	  8.434551260197e+00	  1.762090612554e-02	  3.212894893557e-02	  4.468664947214e-02	  4.361360398678e-03	  0.000000000000e+00	  2.578389531946e-03	  2.852959710424e-04	  5.728846667590e-04	  2.103798855894e-03	  6.422772013357e+01	  3.708635243056e-03	  3.095155973803e+01	  1.377874526514e+02	  1.328234554466e+02	  8.049412002658e-01	  6.937796636572e-11	  2.046753998495e+00	  1.019949988761e+00	
  9.200000000000e+01	  8.434551260188e+00	  1.759553728765e-02	  3.212860794697e-02	  4.468443060503e-02	  4.413390108079e-03	  0.000000000000e+00	  2.608878090227e-03	  2.883192518509e-04	  5.789312283313e-04	  2.103798857810e-03	  6.422772013639e+01	  3.708635243041e-03	  3.095155973800e+01	  1.377874526485e+02	  1.328234554438e+02	  8.049412002834e-01	  6.937796636724e-11	  2.046753998412e+00	  1.019949988761e+00	
  9.300000000000e+01	  8.434551260179e+00	  1.757019293218e-02	  3.212826696079e-02	  4.468221181174e-02	  4.465375552926e-03	  0.000000000000e+00	  2.639342013587e-03	  2.913400693223e-04	  5.849728632884e-04	  2.103798859720e-03	  6.422772013920e+01	  3.708635243026e-03	  3.095155973797e+01	  1.377874526457e+02	  1.328234554410e+02	  8.049412003010e-01	  6.937796636876e-11	  2.046753998329e+00	  1.019949988761e+00	
  9.400000000000e+01	  8.434551260169e+00	  1.754487304711e-02	  3.212792597703e-02	  4.467999309227e-02	  4.517316754813e-03	  0.000000000000e+00	  2.669781314024e-03	  2.943584247030e-04	  5.910095740299e-04	  2.103798861624e-03	  6.422772014200e+01	  3.708635243011e-03	  3.095155973794e+01	  1.377874526429e+02	  1.328234554383e+02	  8.049412003185e-01	  6.937796637027e-11	  2.046753998246e+00	  1.019949988761e+00	
  9.500000000000e+01	  8.434551260160e+00	  1.751957762047e-02	  3.212758499570e-02	  4.467777444661e-02	  4.569213735334e-03	  0.000000000000e+00	  2.700196003536e-03	  2.973743191888e-04	  5.970413629553e-04	  2.103798863523e-03	  6.422772014479e+01	  3.708635242996e-03	  3.095155973791e+01	  1.377874526401e+02	  1.328234554355e+02	  8.049412003360e-01	  6.937796637177e-11	  2.046753998163e+00	  1.019949988761e+00	
  9.600000000000e+01	  8.434551260151e+00	  1.749430664024e-02	  3.212724401679e-02	  4.467555587477e-02	  4.621066516084e-03	  0.000000000000e+00	  2.730586094120e-03	  3.003877539739e-04	  6.030682324642e-04	  2.103798865416e-03	  6.422772014757e+01	  3.708635242981e-03	  3.095155973789e+01	  1.377874526373e+02	  1.328234554328e+02	  8.049412003534e-01	  6.937796637327e-11	  2.046753998081e+00	  1.019949988761e+00	
  9.700000000000e+01	  8.434551260142e+00	  1.746906009444e-02	  3.212690304031e-02	  4.467333737675e-02	  4.672875118658e-03	  0.000000000000e+00	  2.760951597774e-03	  3.033987302159e-04	  6.090901849561e-04	  2.103798867304e-03	  6.422772015034e+01	  3.708635242966e-03	  3.095155973786e+01	  1.377874526345e+02	  1.328234554301e+02	  8.049412003708e-01	  6.937796637477e-11	  2.046753997999e+00	  1.019949988761e+00	
  9.800000000000e+01	  8.434551260133e+00	  1.744383797108e-02	  3.212656206625e-02	  4.467111895253e-02	  4.724639564650e-03	  0.000000000000e+00	  2.791292526494e-03	  3.064072491493e-04	  6.151072228305e-04	  2.103798869186e-03	  6.422772015311e+01	  3.708635242951e-03	  3.095155973783e+01	  1.377874526317e+02	  1.328234554273e+02	  8.049412003881e-01	  6.937796637626e-11	  2.046753997917e+00	  1.019949988761e+00	
  9.900000000000e+01	  8.434551260124e+00	  1.741864025815e-02	  3.212622109462e-02	  4.466890060213e-02	  4.776359875652e-03	  0.000000000000e+00	  2.821608892280e-03	  3.094133119791e-04	  6.211193484867e-04	  2.103798871062e-03	  6.422772015587e+01	  3.708635242937e-03	  3.095155973780e+01	  1.377874526289e+02	  1.328234554246e+02	  8.049412004054e-01	  6.937796637775e-11	  2.046753997835e+00	  1.019949988761e+00	
  1.000000000000e+02	  8.434551260115e+00	  1.739346694366e-02	  3.212588012541e-02	  4.466668232554e-02	  4.828036073259e-03	  0.000000000000e+00	  2.851900707126e-03	  3.124169198732e-04	  6.271265643241e-04	  2.103798872932e-03	  6.422772015862e+01	  3.708635242922e-03	  3.095155973778e+01	  1.377874526262e+02	  1.328234554219e+02	  8.049412004226e-01	  6.937796637923e-11	  2.046753997754e+00	  1.019949988761e+00	
  1.010000000000e+02	  8.434551260105e+00	  1.736831801562e-02	  3.212553915863e-02	  4.466446412275e-02	  4.879668179064e-03	  0.000000000000e+00	  2.882167983031e-03	  3.154180740625e-04	  6.331288727422e-04	  2.103798874797e-03	  6.422772016136e+01	  3.708635242908e-03	  3.095155973775e+01	  1.377874526234e+02	  1.328234554192e+02	  8.049412004397e-01	  6.937796638071e-11	  2.046753997673e+00	  1.019949988761e+00	
  1.020000000000e+02	  8.434551260096e+00	  1.734319346204e-02	  3.212519819427e-02	  4.466224599377e-02	  4.931256214658e-03	  0.000000000000e+00	  2.912410731990e-03	  3.184167757837e-04	  6.391262761403e-04	  2.103798876656e-03	  6.422772016409e+01	  3.708635242893e-03	  3.095155973772e+01	  1.377874526206e+02	  1.328234554165e+02	  8.049412004568e-01	  6.937796638219e-11	  2.046753997592e+00	  1.019949988761e+00	
  1.030000000000e+02	  8.434551260087e+00	  1.731809327092e-02	  3.212485723234e-02	  4.466002793860e-02	  4.982800201635e-03	  0.000000000000e+00	  2.942628966001e-03	  3.214130261938e-04	  6.451187769175e-04	  2.103798878510e-03	  6.422772016682e+01	  3.708635242878e-03	  3.095155973769e+01	  1.377874526179e+02	  1.328234554139e+02	  8.049412004739e-01	  6.937796638366e-11	  2.046753997512e+00	  1.019949988761e+00	
  1.040000000000e+02	  8.434551260079e+00	  1.729301743026e-02	  3.212451627283e-02	  4.465780995724e-02	  5.034300161586e-03	  0.000000000000e+00	  2.972822697059e-03	  3.244068265131e-04	  6.511063774733e-04	  2.103798880358e-03	  6.422772016953e+01	  3.708635242864e-03	  3.095155973767e+01	  1.377874526152e+02	  1.328234554112e+02	  8.049412004909e-01	  6.937796638512e-11	  2.046753997431e+00	  1.019949988761e+00	
  1.050000000000e+02	  8.434551260070e+00	  1.726796592808e-02	  3.212417531574e-02	  4.465559204968e-02	  5.085756116104e-03	  0.000000000000e+00	  3.002991937160e-03	  3.273981779388e-04	  6.570890802068e-04	  2.103798882200e-03	  6.422772017224e+01	  3.708635242850e-03	  3.095155973764e+01	  1.377874526124e+02	  1.328234554085e+02	  8.049412005078e-01	  6.937796638658e-11	  2.046753997351e+00	  1.019949988761e+00	
